Ref,Val,Package,PosX,PosY,Rot,Side
"BATSW1","side_spst_switch","side_spst_switch",43.6000,-2.4000,180.0,top
"MOTH1","M2.5MountingHole","MountingHole_2.7mm_M2.5_ISO7380",2.5000,-49.5000,0.0,top
"MOTJ3","TerminalBlock_2P_3.5mm","TerminalBlock_2P_3.5mm",19.3068,-30.5136,0.0,top
"MOTU2","ME6211C33M5G-N","SOT-23-5",13.6500,-36.4814,-90.0,top
"BATC7","10pF","C_0402_1005Metric",23.2500,-20.9500,90.0,top
"LIGC9","4.7uF","C_0402_1005Metric",82.2500,-22.4800,0.0,top
"BATQ2","PMOS_2A","SOT-23",42.6750,-21.8650,-90.0,top
"SPKH1","M2.5MountingHole","MountingHole_2.7mm_M2.5_ISO7380",2.2000,-76.5000,0.0,top
"BATJ5","ConnBattery_JST_S2B-PH-K-S","JST_PH_S2B-PH-K_1x02_P2.00mm_Horizontal",29.3000,-14.2500,180.0,top
"BATIGNORE1","Battery v0.5","BoardText",46.8000,-24.7000,0.0,top
"LIGC5","4.7uF","C_0402_1005Metric",73.6000,-6.2500,180.0,top
"BATJ2","USB_C_power_only_connector","USB_C_Receptacle_power_only_6P",15.2500,-3.4000,0.0,top
"MOTJ1","FFC_connector_16p_hinge_lock","FFC_connector_16p_hinge_lock",4.5000,-39.5000,180.0,top
"BATU6","INA180A3","SOT-23-5",4.7500,-3.5750,0.0,top
"LIGR11","300K","R_0402_1005Metric",72.5025,-3.5650,180.0,top
"BATIC1","USBLC6-2P6","USBLC6-2P6",19.4000,-7.8000,-90.0,top
"BATC8","4.7uF","C_0402_1005Metric",19.4000,-21.3500,0.0,top
"BATU8","TP4057","SOT-23-6",24.1325,-7.1750,180.0,top
"BATR5","10K","R_0402_1005Metric",36.9000,-18.6950,180.0,top
"BATU5","TPS61230A","TPS61230A",26.1250,-21.4000,90.0,top
"LIGR3","75R","R_0402_1005Metric",71.4750,-13.1400,180.0,top
"BATJ4","swd_4pin","swd_header",5.8500,-23.6000,90.0,top
"LIGU6","LIS3DHTR","LGA-16_3x3mm_P0.5mm_LayoutBorder3x5y",76.0000,-7.1250,90.0,top
"BATU2","ME6211C33M5G-N","SOT-23-5",16.9000,-21.7500,90.0,top
"SPKJ13","FFC_connector_16p_hinge_lock","FFC_connector_16p_hinge_lock",49.2300,-66.5000,0.0,top
"BATC1","0.1uF","C_0402_1005Metric",19.9500,-16.0000,0.0,top
"BATR10","150K","R_0402_1005Metric",23.2900,-23.0750,-90.0,top
"SPKH2","M2.5MountingHole","MountingHole_2.7mm_M2.5_ISO7380",51.2000,-56.5500,0.0,top
"BATR9","510K","R_0402_1005Metric",23.2650,-22.0250,90.0,top
"BATC5","22uF_25V","C_0805_2012Metric",27.6250,-18.1750,0.0,top
"MOTC3","0.1uF","C_0402_1005Metric",42.1500,-28.8500,-90.0,top
"BATR16","330R","R_0402_1005Metric",21.7650,-2.3500,90.0,top
"MOTH3","M2.5MountingHole","MountingHole_2.7mm_M2.5_ISO7380",2.5000,-29.5000,0.0,top
"REF**","Fiducial_1mm_Mask2mm","Fiducial_1mm_Mask2mm",86.0000,9.5000,0.0,top
"MOTJ4","swd_4pin","swd_header",5.8500,-50.6000,90.0,top
"BATR6","10K","R_0402_1005Metric",38.0000,-18.6500,0.0,top
"MOTJ8","Conn_02x03_Odd_Even","PinHeader_2x03_P2.54mm_Vertical_SMD",42.2750,-45.3900,180.0,top
"MOTC8","4.7uF","C_0402_1005Metric",11.1500,-36.8814,180.0,top
"BATR2","75R","R_0402_1005Metric",8.2000,-17.1350,0.0,top
"REF**","Fiducial_1mm_Mask2mm","Fiducial_1mm_Mask2mm",3.0000,-85.0000,0.0,top
"SPKJ2","2p_picoblade","Molex_PicoBlade_53261-0271_1x02-1MP_P1.25mm_Horizontal",12.0550,-58.0300,-90.0,top
"MOTU4","STM32F103C8T6","LQFP-48_7x7mm_P0.5mm",40.8000,-34.8500,-90.0,top
"MOTR14","75R","R_0402_1005Metric",29.0859,-34.7000,-90.0,top
"BATU4","XB7608AJ","XB7608AJ",42.6850,-10.8500,180.0,top
"BATH2","M2.5MountingHole","MountingHole_2.7mm_M2.5_ISO7380",51.5000,-2.5500,0.0,top
"BATU3","STM32G030F6P6","TSSOP-20_4.4x6.5mm_P0.65mm",14.2375,-15.8250,180.0,top
"BATR3","75R","R_0402_1005Metric",8.2000,-13.0500,180.0,top
"BATR12","5.1K","R_0402_1005Metric",16.4000,-7.0500,90.0,top
"BATC2","4.7uF","C_0402_1005Metric",18.7500,-16.8850,180.0,top
"SPKIGNORE1","Speaker v0.8","BoardText",23.2179,-78.1800,0.0,top
"LIGR4","75R","R_0402_1005Metric",71.3900,-16.0500,-90.0,top
"BATJ8","ConnBattery_JST_S2B-PH-K-S","JST_PH_S2B-PH-K_1x02_P2.00mm_Horizontal",36.3000,-14.2500,180.0,top
"BATR15","100K","R_0402_1005Metric",20.3750,-19.7750,90.0,top
"LIGH1","M2.5MountingHole","MountingHole_2.7mm_M2.5_ISO7380",66.0000,-22.5000,0.0,top
"LIGU2","ME6211C33M5G-N","SOT-23-5",84.7500,-22.0150,90.0,top
"BATL1","1uH_3.2A","L_1008_2520Metric",25.2000,-17.9250,90.0,top
"BATC11","22uF_25V","C_0805_2012Metric",28.6500,-21.7000,180.0,top
"BATR18","10K","R_0402_1005Metric",22.9900,-19.3850,0.0,top
"BATR17","5.1K","R_0402_1005Metric",26.7000,-6.4350,180.0,top
"BATR4","75R","R_0402_1005Metric",8.2000,-15.0500,0.0,top
"MOTC9","4.7uF","C_0402_1005Metric",16.2000,-35.6350,180.0,top
"LIGC8","4.7uF","C_0402_1005Metric",87.2500,-21.6150,0.0,top
"BATR1","75R","R_0402_1005Metric",12.9000,-10.1500,180.0,top
"MOTJ6","Conn_02x03_Odd_Even","PinHeader_2x03_P2.54mm_Vertical_SMD",32.3750,-45.3900,180.0,top
"LIGJ4","swd_4pin","swd_header",69.3600,-23.6000,90.0,top
"SPKTP1","TestPoint_2Pole","TestPoint_2Pads_Pitch2.54mm_Drill0.8mm",19.7800,-56.3900,0.0,top
"MOTR12","75R","R_0402_1005Metric",29.1000,-36.8000,-90.0,top
"MOTR11","75R","R_0402_1005Metric",29.1150,-35.7500,-90.0,top
"BATR7","1K","R_0402_1005Metric",43.6900,-7.9500,-90.0,top
"BATR11","5.1K","R_0402_1005Metric",13.8650,-7.0750,-90.0,top
"REF**","Fiducial_1mm_Mask2mm","Fiducial_1mm_Mask2mm",3.0000,9.5000,0.0,top
"LIGC3","4.7uF","C_0402_1005Metric",78.4950,-1.8500,0.0,top
"BATQ5","N_MOSFET","SOT-23",38.9500,-21.8150,-90.0,top
"LIGH2","M2.5MountingHole","MountingHole_2.7mm_M2.5_ISO7380",86.0000,-2.5500,0.0,top
"BATR14","100K","R_0402_1005Metric",20.3150,-17.6250,-90.0,top
"LIGC1","0.1uF","C_0402_1005Metric",80.9785,-16.7750,0.0,top
"BATH1","M2.5MountingHole","MountingHole_2.7mm_M2.5_ISO7380",2.5000,-22.5000,0.0,top
"MOTJ10","TerminalBlock_2P_3.5mm","TerminalBlock_2P_3.5mm",11.0068,-30.5136,0.0,top
"LIGR1","75R","R_0402_1005Metric",80.9750,-14.6750,180.0,top
"LIGC4","4.7uF","C_0402_1005Metric",73.7025,-1.4800,180.0,top
"LIGIGNORE1","LightSound v0.6","BoardText",82.2000,-23.2000,0.0,top
"REF**","Fiducial_1mm_Mask2mm","Fiducial_1mm_Mask2mm",86.0000,-85.0000,0.0,top
"BATU1","TPS2116DRL","SOT-583-8",34.8400,-19.2450,180.0,top
"BATC6","10nF","C_0402_1005Metric",25.7750,-23.4750,-90.0,top
"MOTJ9","Conn_02x03_Odd_Even","PinHeader_2x03_P2.54mm_Vertical_SMD",12.5000,-45.3900,180.0,top
"LIGU1","LTR-381RGB","LTR-381RGB",80.7700,-2.0100,0.0,top
"LIGU5","op_amp_mcp6001","SOT-23-5",69.6400,-3.6000,180.0,top
"BATC3","0.1uF","C_0402_1005Metric",20.3650,-18.7250,90.0,top
"LIGJ5","FFC_connector_16p_hinge_lock","FFC_connector_16p_hinge_lock",68.0000,-12.5000,180.0,top
"LIGC10","4.7uF","C_0402_1005Metric",77.2850,-4.5500,-90.0,top
"MOTC6","2.2uF","C_0402_1005Metric",34.3150,-29.5500,-90.0,top
"LIGU4","LMA2718T421","SMD-4P-2.8x1.9mm",76.5100,-2.0300,0.0,top
"BATR19","10K","R_0402_1005Metric",46.1500,-22.0750,180.0,top
"BATC12","0.1uF","C_0402_1005Metric",41.5900,-7.9500,90.0,top
"BATR20","100K","R_0402_1005Metric",45.0750,-22.0650,180.0,top
"MOTR5","0.2R","R_1210_3225Metric",22.9500,-37.1625,90.0,top
"MOTR6","0.2R","R_1210_3225Metric",19.6500,-37.1625,90.0,top
"MOTIGNORE1","Motor v0.7","BoardText",44.3900,-51.5100,0.0,top
